Date,Time,Electricity,Steam,Water
2023-10-19,04:22,71,,0
2023-10-19,04:38,62,,0
2023-10-19,05:33,70,,0
2023-10-19,06:20,127,,0
2023-10-19,08:26,91,,0
2023-10-19,08:55,69,,0
