Date,Time,Electricity,Steam,Water
2023-10-19,04:22,17,73,0
2023-10-19,04:38,17,93,0
2023-10-19,05:33,17,454,0
2023-10-19,06:20,17,171,0
2023-10-19,08:26,17,656,0
2023-10-19,08:55,17,521,0
